company_id,industry,snapshot_date,p_default_6m,flagged,tier
CMP100515,Manufacturing,2026-08-31,0.0104,False,Not flagged
CMP100978,Logistics,2026-08-31,0.0104,False,Not flagged
CMP101338,Pharma,2026-08-31,0.0104,False,Not flagged
CMP100638,Construction,2026-08-31,0.0103,False,Not flagged
CMP101897,Retail,2026-08-31,0.0103,False,Not flagged
CMP102872,Manufacturing,2026-08-31,0.0103,False,Not flagged
CMP100705,Logistics,2026-08-31,0.0103,False,Not flagged
CMP102190,Manufacturing,2026-08-31,0.0103,False,Not flagged
CMP100621,IT Services,2026-08-31,0.0103,False,Not flagged
CMP102876,Retail,2026-08-31,0.0102,False,Not flagged
CMP100153,Logistics,2026-08-31,0.0102,False,Not flagged
CMP100442,Construction,2026-08-31,0.0102,False,Not flagged
CMP100946,Construction,2026-08-31,0.0102,False,Not flagged
CMP100619,Manufacturing,2026-08-31,0.0102,False,Not flagged
CMP101558,Construction,2026-08-31,0.0102,False,Not flagged
CMP101611,Construction,2026-08-31,0.0101,False,Not flagged
CMP101361,IT Services,2026-08-31,0.0101,False,Not flagged
CMP101097,Pharma,2026-08-31,0.0101,False,Not flagged
CMP100667,FMCG,2026-08-31,0.0101,False,Not flagged
CMP102489,Logistics,2026-08-31,0.0101,False,Not flagged
CMP102860,IT Services,2026-08-31,0.0101,False,Not flagged
CMP102014,IT Services,2026-08-31,0.01,False,Not flagged
CMP100815,FMCG,2026-08-31,0.01,False,Not flagged
CMP100564,Construction,2026-08-31,0.01,False,Not flagged
CMP102899,IT Services,2026-08-31,0.01,False,Not flagged
CMP100750,Retail,2026-08-31,0.01,False,Not flagged
CMP102066,IT Services,2026-08-31,0.01,False,Not flagged
CMP101465,Construction,2026-08-31,0.01,False,Not flagged
CMP102673,IT Services,2026-08-31,0.01,False,Not flagged
CMP102154,Logistics,2026-08-31,0.01,False,Not flagged
CMP100178,FMCG,2026-08-31,0.01,False,Not flagged
CMP100485,IT Services,2026-08-31,0.01,False,Not flagged
CMP101077,IT Services,2026-08-31,0.0099,False,Not flagged
CMP101956,Logistics,2026-08-31,0.0099,False,Not flagged
CMP101774,Logistics,2026-08-31,0.0099,False,Not flagged
CMP102382,Manufacturing,2026-08-31,0.0099,False,Not flagged
CMP102008,Manufacturing,2026-08-31,0.0099,False,Not flagged
CMP101857,Retail,2026-08-31,0.0099,False,Not flagged
CMP102179,FMCG,2026-08-31,0.0099,False,Not flagged
CMP101049,Retail,2026-08-31,0.0099,False,Not flagged
CMP101086,Construction,2026-08-31,0.0099,False,Not flagged
CMP101174,IT Services,2026-08-31,0.0098,False,Not flagged
CMP101864,Logistics,2026-08-31,0.0098,False,Not flagged
CMP102863,Manufacturing,2026-08-31,0.0098,False,Not flagged
CMP102649,Pharma,2026-08-31,0.0098,False,Not flagged
CMP102374,Retail,2026-08-31,0.0098,False,Not flagged
CMP100191,Retail,2026-08-31,0.0098,False,Not flagged
CMP100209,IT Services,2026-08-31,0.0098,False,Not flagged
CMP100551,Manufacturing,2026-08-31,0.0097,False,Not flagged
CMP100663,Manufacturing,2026-08-31,0.0097,False,Not flagged
CMP102571,Logistics,2026-08-31,0.0097,False,Not flagged
CMP100697,Logistics,2026-08-31,0.0097,False,Not flagged
CMP102357,IT Services,2026-08-31,0.0097,False,Not flagged
CMP101740,Retail,2026-08-31,0.0096,False,Not flagged
CMP102878,Logistics,2026-08-31,0.0096,False,Not flagged
CMP100394,Manufacturing,2026-08-31,0.0096,False,Not flagged
CMP101800,Logistics,2026-08-31,0.0096,False,Not flagged
CMP102431,Construction,2026-08-31,0.0096,False,Not flagged
CMP100474,Retail,2026-08-31,0.0096,False,Not flagged
CMP100098,Manufacturing,2026-08-31,0.0096,False,Not flagged
CMP102650,FMCG,2026-08-31,0.0096,False,Not flagged
CMP100127,Manufacturing,2026-08-31,0.0095,False,Not flagged
CMP102168,Retail,2026-08-31,0.0095,False,Not flagged
CMP102137,Construction,2026-08-31,0.0095,False,Not flagged
CMP100328,Logistics,2026-08-31,0.0095,False,Not flagged
CMP100135,Manufacturing,2026-08-31,0.0095,False,Not flagged
CMP102713,Manufacturing,2026-08-31,0.0095,False,Not flagged
CMP101678,Pharma,2026-08-31,0.0095,False,Not flagged
CMP101563,FMCG,2026-08-31,0.0095,False,Not flagged
CMP101607,Retail,2026-08-31,0.0095,False,Not flagged
CMP102068,Retail,2026-08-31,0.0095,False,Not flagged
CMP102914,IT Services,2026-08-31,0.0095,False,Not flagged
CMP102525,Manufacturing,2026-08-31,0.0095,False,Not flagged
CMP101639,Construction,2026-08-31,0.0095,False,Not flagged
CMP102002,FMCG,2026-08-31,0.0095,False,Not flagged
CMP102834,Construction,2026-08-31,0.0095,False,Not flagged
CMP102797,Retail,2026-08-31,0.0094,False,Not flagged
CMP101353,Retail,2026-08-31,0.0094,False,Not flagged
CMP102844,Manufacturing,2026-08-31,0.0094,False,Not flagged
CMP102795,Logistics,2026-08-31,0.0094,False,Not flagged
CMP100675,IT Services,2026-08-31,0.0093,False,Not flagged
CMP100934,Construction,2026-08-31,0.0093,False,Not flagged
CMP102564,Logistics,2026-08-31,0.0093,False,Not flagged
CMP101333,FMCG,2026-08-31,0.0093,False,Not flagged
CMP102411,FMCG,2026-08-31,0.0093,False,Not flagged
CMP100725,Manufacturing,2026-08-31,0.0093,False,Not flagged
CMP102297,Manufacturing,2026-08-31,0.0093,False,Not flagged
CMP100541,Logistics,2026-08-31,0.0093,False,Not flagged
CMP102121,Manufacturing,2026-08-31,0.0093,False,Not flagged
CMP100418,Manufacturing,2026-08-31,0.0093,False,Not flagged
CMP101677,IT Services,2026-08-31,0.0092,False,Not flagged
CMP100440,Pharma,2026-08-31,0.0092,False,Not flagged
CMP100446,FMCG,2026-08-31,0.0092,False,Not flagged
CMP102859,IT Services,2026-08-31,0.0092,False,Not flagged
CMP101716,Retail,2026-08-31,0.0092,False,Not flagged
CMP100554,Manufacturing,2026-08-31,0.0091,False,Not flagged
CMP101431,Logistics,2026-08-31,0.0091,False,Not flagged
CMP100289,Manufacturing,2026-08-31,0.0091,False,Not flagged
CMP101655,IT Services,2026-08-31,0.0091,False,Not flagged
CMP102503,Pharma,2026-08-31,0.0091,False,Not flagged
CMP100026,IT Services,2026-08-31,0.009,False,Not flagged
CMP101794,FMCG,2026-08-31,0.009,False,Not flagged
CMP100745,IT Services,2026-08-31,0.009,False,Not flagged
CMP101033,FMCG,2026-08-31,0.009,False,Not flagged
CMP100125,IT Services,2026-08-31,0.009,False,Not flagged
CMP102942,Pharma,2026-08-31,0.009,False,Not flagged
CMP102889,Manufacturing,2026-08-31,0.009,False,Not flagged
CMP102057,IT Services,2026-08-31,0.009,False,Not flagged
CMP102145,FMCG,2026-08-31,0.009,False,Not flagged
CMP101722,Construction,2026-08-31,0.009,False,Not flagged
CMP101124,IT Services,2026-08-31,0.009,False,Not flagged
CMP101100,Manufacturing,2026-08-31,0.009,False,Not flagged
CMP102925,Logistics,2026-08-31,0.0089,False,Not flagged
CMP102853,Retail,2026-08-31,0.0089,False,Not flagged
CMP100497,Logistics,2026-08-31,0.0089,False,Not flagged
CMP101204,Manufacturing,2026-08-31,0.0089,False,Not flagged
CMP102198,Retail,2026-08-31,0.0089,False,Not flagged
CMP101865,Pharma,2026-08-31,0.0088,False,Not flagged
CMP102251,Construction,2026-08-31,0.0088,False,Not flagged
CMP102497,Manufacturing,2026-08-31,0.0088,False,Not flagged
CMP101055,Construction,2026-08-31,0.0088,False,Not flagged
CMP101534,Manufacturing,2026-08-31,0.0088,False,Not flagged
CMP101154,Logistics,2026-08-31,0.0088,False,Not flagged
CMP102689,IT Services,2026-08-31,0.0088,False,Not flagged
CMP100073,Retail,2026-08-31,0.0087,False,Not flagged
CMP100428,Manufacturing,2026-08-31,0.0087,False,Not flagged
CMP100562,Pharma,2026-08-31,0.0087,False,Not flagged
CMP102224,FMCG,2026-08-31,0.0087,False,Not flagged
CMP101948,Manufacturing,2026-08-31,0.0087,False,Not flagged
CMP101024,Construction,2026-08-31,0.0087,False,Not flagged
CMP101514,FMCG,2026-08-31,0.0087,False,Not flagged
CMP100450,Manufacturing,2026-08-31,0.0087,False,Not flagged
CMP102642,Logistics,2026-08-31,0.0087,False,Not flagged
CMP101441,Manufacturing,2026-08-31,0.0087,False,Not flagged
CMP101713,FMCG,2026-08-31,0.0087,False,Not flagged
CMP100114,Manufacturing,2026-08-31,0.0086,False,Not flagged
CMP101065,FMCG,2026-08-31,0.0086,False,Not flagged
CMP102354,IT Services,2026-08-31,0.0086,False,Not flagged
CMP100453,Manufacturing,2026-08-31,0.0086,False,Not flagged
CMP100852,Pharma,2026-08-31,0.0086,False,Not flagged
CMP100783,Logistics,2026-08-31,0.0086,False,Not flagged
CMP102651,IT Services,2026-08-31,0.0086,False,Not flagged
CMP102446,Manufacturing,2026-08-31,0.0086,False,Not flagged
CMP101146,Construction,2026-08-31,0.0086,False,Not flagged
CMP102249,Retail,2026-08-31,0.0085,False,Not flagged
CMP102235,Pharma,2026-08-31,0.0085,False,Not flagged
CMP102220,Retail,2026-08-31,0.0085,False,Not flagged
CMP101687,IT Services,2026-08-31,0.0085,False,Not flagged
CMP101432,Manufacturing,2026-08-31,0.0085,False,Not flagged
CMP101105,Construction,2026-08-31,0.0085,False,Not flagged
CMP102342,Construction,2026-08-31,0.0085,False,Not flagged
CMP100066,Logistics,2026-08-31,0.0085,False,Not flagged
CMP102696,Pharma,2026-08-31,0.0084,False,Not flagged
CMP100195,Manufacturing,2026-08-31,0.0084,False,Not flagged
CMP100498,Retail,2026-08-31,0.0084,False,Not flagged
CMP102556,Manufacturing,2026-08-31,0.0084,False,Not flagged
CMP102927,Logistics,2026-08-31,0.0084,False,Not flagged
CMP102272,Construction,2026-08-31,0.0084,False,Not flagged
CMP102131,Construction,2026-08-31,0.0084,False,Not flagged
CMP100968,Logistics,2026-08-31,0.0083,False,Not flagged
CMP101289,Logistics,2026-08-31,0.0083,False,Not flagged
CMP101426,Manufacturing,2026-08-31,0.0083,False,Not flagged
CMP100374,Manufacturing,2026-08-31,0.0083,False,Not flagged
CMP102938,Retail,2026-08-31,0.0083,False,Not flagged
CMP101939,Manufacturing,2026-08-31,0.0083,False,Not flagged
CMP100890,Retail,2026-08-31,0.0082,False,Not flagged
CMP100538,Manufacturing,2026-08-31,0.0082,False,Not flagged
CMP102731,Retail,2026-08-31,0.0082,False,Not flagged
CMP101201,Logistics,2026-08-31,0.0082,False,Not flagged
CMP102307,IT Services,2026-08-31,0.0082,False,Not flagged
CMP102463,Logistics,2026-08-31,0.0082,False,Not flagged
CMP102742,Manufacturing,2026-08-31,0.0082,False,Not flagged
CMP102253,Logistics,2026-08-31,0.0082,False,Not flagged
CMP100279,Pharma,2026-08-31,0.0082,False,Not flagged
CMP101458,FMCG,2026-08-31,0.0082,False,Not flagged
CMP102546,FMCG,2026-08-31,0.0082,False,Not flagged
CMP100861,Construction,2026-08-31,0.0081,False,Not flagged
CMP100130,Manufacturing,2026-08-31,0.0081,False,Not flagged
CMP102758,Construction,2026-08-31,0.0081,False,Not flagged
CMP102024,IT Services,2026-08-31,0.0081,False,Not flagged
CMP101023,Logistics,2026-08-31,0.008,False,Not flagged
CMP100914,FMCG,2026-08-31,0.008,False,Not flagged
CMP101193,FMCG,2026-08-31,0.008,False,Not flagged
CMP101083,Pharma,2026-08-31,0.008,False,Not flagged
CMP101359,Manufacturing,2026-08-31,0.008,False,Not flagged
CMP102247,Logistics,2026-08-31,0.008,False,Not flagged
CMP101707,IT Services,2026-08-31,0.008,False,Not flagged
CMP101472,Manufacturing,2026-08-31,0.0079,False,Not flagged
CMP100177,FMCG,2026-08-31,0.0079,False,Not flagged
CMP101729,IT Services,2026-08-31,0.0079,False,Not flagged
CMP101428,Construction,2026-08-31,0.0079,False,Not flagged
CMP102543,Retail,2026-08-31,0.0079,False,Not flagged
CMP100075,Retail,2026-08-31,0.0079,False,Not flagged
CMP100502,FMCG,2026-08-31,0.0078,False,Not flagged
CMP102610,FMCG,2026-08-31,0.0078,False,Not flagged
CMP102164,Pharma,2026-08-31,0.0078,False,Not flagged
CMP101542,Retail,2026-08-31,0.0078,False,Not flagged
CMP102715,Retail,2026-08-31,0.0078,False,Not flagged
CMP101029,IT Services,2026-08-31,0.0078,False,Not flagged
CMP101318,Construction,2026-08-31,0.0078,False,Not flagged
CMP102979,Pharma,2026-08-31,0.0078,False,Not flagged
CMP100031,FMCG,2026-08-31,0.0078,False,Not flagged
CMP101848,IT Services,2026-08-31,0.0078,False,Not flagged
CMP102722,Retail,2026-08-31,0.0077,False,Not flagged
CMP102644,Retail,2026-08-31,0.0077,False,Not flagged
CMP101450,Pharma,2026-08-31,0.0077,False,Not flagged
CMP100462,FMCG,2026-08-31,0.0077,False,Not flagged
CMP100174,Manufacturing,2026-08-31,0.0077,False,Not flagged
CMP101149,FMCG,2026-08-31,0.0077,False,Not flagged
CMP102021,Manufacturing,2026-08-31,0.0077,False,Not flagged
CMP100141,IT Services,2026-08-31,0.0077,False,Not flagged
CMP101990,Manufacturing,2026-08-31,0.0076,False,Not flagged
CMP102309,FMCG,2026-08-31,0.0076,False,Not flagged
CMP102215,Manufacturing,2026-08-31,0.0076,False,Not flagged
CMP101113,FMCG,2026-08-31,0.0075,False,Not flagged
CMP101132,Manufacturing,2026-08-31,0.0075,False,Not flagged
CMP101946,Manufacturing,2026-08-31,0.0075,False,Not flagged
CMP101778,Retail,2026-08-31,0.0075,False,Not flagged
CMP101188,Manufacturing,2026-08-31,0.0075,False,Not flagged
CMP102909,Logistics,2026-08-31,0.0075,False,Not flagged
CMP102940,FMCG,2026-08-31,0.0075,False,Not flagged
CMP101504,Pharma,2026-08-31,0.0075,False,Not flagged
CMP100799,Construction,2026-08-31,0.0075,False,Not flagged
CMP100311,IT Services,2026-08-31,0.0075,False,Not flagged
CMP102665,Pharma,2026-08-31,0.0075,False,Not flagged
CMP100384,IT Services,2026-08-31,0.0075,False,Not flagged
CMP100387,FMCG,2026-08-31,0.0075,False,Not flagged
CMP102100,Construction,2026-08-31,0.0074,False,Not flagged
CMP101476,IT Services,2026-08-31,0.0074,False,Not flagged
CMP101041,Construction,2026-08-31,0.0074,False,Not flagged
CMP100899,Logistics,2026-08-31,0.0074,False,Not flagged
CMP100310,IT Services,2026-08-31,0.0074,False,Not flagged
CMP101906,IT Services,2026-08-31,0.0074,False,Not flagged
CMP101992,Retail,2026-08-31,0.0073,False,Not flagged
CMP102274,Pharma,2026-08-31,0.0073,False,Not flagged
CMP100145,Retail,2026-08-31,0.0073,False,Not flagged
CMP102664,IT Services,2026-08-31,0.0073,False,Not flagged
CMP102639,Manufacturing,2026-08-31,0.0073,False,Not flagged
CMP102500,Manufacturing,2026-08-31,0.0073,False,Not flagged
CMP102358,FMCG,2026-08-31,0.0073,False,Not flagged
CMP100395,IT Services,2026-08-31,0.0073,False,Not flagged
CMP102188,Retail,2026-08-31,0.0073,False,Not flagged
CMP101517,FMCG,2026-08-31,0.0072,False,Not flagged
CMP101683,Retail,2026-08-31,0.0072,False,Not flagged
CMP102829,Construction,2026-08-31,0.0072,False,Not flagged
CMP100140,IT Services,2026-08-31,0.0072,False,Not flagged
CMP101122,Pharma,2026-08-31,0.0072,False,Not flagged
CMP102768,Pharma,2026-08-31,0.0072,False,Not flagged
CMP100910,Construction,2026-08-31,0.0072,False,Not flagged
CMP101273,Logistics,2026-08-31,0.0072,False,Not flagged
CMP101987,Construction,2026-08-31,0.0072,False,Not flagged
CMP102836,Construction,2026-08-31,0.0072,False,Not flagged
CMP101489,IT Services,2026-08-31,0.0072,False,Not flagged
CMP102070,Pharma,2026-08-31,0.0072,False,Not flagged
CMP100732,Manufacturing,2026-08-31,0.0072,False,Not flagged
CMP100627,Manufacturing,2026-08-31,0.0072,False,Not flagged
CMP101255,Pharma,2026-08-31,0.0072,False,Not flagged
CMP102330,Logistics,2026-08-31,0.0072,False,Not flagged
CMP100001,IT Services,2026-08-31,0.0072,False,Not flagged
CMP101930,Construction,2026-08-31,0.0071,False,Not flagged
CMP100686,IT Services,2026-08-31,0.0071,False,Not flagged
CMP101581,Retail,2026-08-31,0.0071,False,Not flagged
CMP102524,FMCG,2026-08-31,0.0071,False,Not flagged
CMP101123,Manufacturing,2026-08-31,0.0071,False,Not flagged
CMP102796,Logistics,2026-08-31,0.0071,False,Not flagged
CMP100439,Logistics,2026-08-31,0.0071,False,Not flagged
CMP100234,FMCG,2026-08-31,0.0071,False,Not flagged
CMP102376,Pharma,2026-08-31,0.007,False,Not flagged
CMP101550,Manufacturing,2026-08-31,0.007,False,Not flagged
CMP101810,Retail,2026-08-31,0.007,False,Not flagged
CMP100588,Manufacturing,2026-08-31,0.007,False,Not flagged
CMP102924,Manufacturing,2026-08-31,0.007,False,Not flagged
CMP101931,Logistics,2026-08-31,0.0069,False,Not flagged
CMP100937,Manufacturing,2026-08-31,0.0069,False,Not flagged
CMP101481,Manufacturing,2026-08-31,0.0069,False,Not flagged
CMP101625,Construction,2026-08-31,0.0069,False,Not flagged
CMP101303,Retail,2026-08-31,0.0069,False,Not flagged
CMP100873,IT Services,2026-08-31,0.0069,False,Not flagged
CMP101839,Construction,2026-08-31,0.0069,False,Not flagged
CMP100812,FMCG,2026-08-31,0.0069,False,Not flagged
CMP102097,IT Services,2026-08-31,0.0069,False,Not flagged
CMP102921,Manufacturing,2026-08-31,0.0069,False,Not flagged
CMP100370,Construction,2026-08-31,0.0068,False,Not flagged
CMP102231,Construction,2026-08-31,0.0068,False,Not flagged
CMP100975,Logistics,2026-08-31,0.0068,False,Not flagged
CMP101508,Manufacturing,2026-08-31,0.0068,False,Not flagged
CMP102907,Manufacturing,2026-08-31,0.0068,False,Not flagged
CMP100609,IT Services,2026-08-31,0.0068,False,Not flagged
CMP102099,Retail,2026-08-31,0.0068,False,Not flagged
CMP100286,Manufacturing,2026-08-31,0.0068,False,Not flagged
CMP101368,Manufacturing,2026-08-31,0.0068,False,Not flagged
CMP101254,Manufacturing,2026-08-31,0.0068,False,Not flagged
CMP100156,Retail,2026-08-31,0.0068,False,Not flagged
CMP102823,FMCG,2026-08-31,0.0068,False,Not flagged
CMP102005,FMCG,2026-08-31,0.0068,False,Not flagged
CMP102761,FMCG,2026-08-31,0.0068,False,Not flagged
CMP101067,Construction,2026-08-31,0.0068,False,Not flagged
CMP100108,Manufacturing,2026-08-31,0.0067,False,Not flagged
CMP101963,Manufacturing,2026-08-31,0.0067,False,Not flagged
CMP100013,Pharma,2026-08-31,0.0067,False,Not flagged
CMP100665,Construction,2026-08-31,0.0067,False,Not flagged
CMP102287,Construction,2026-08-31,0.0067,False,Not flagged
CMP102415,Manufacturing,2026-08-31,0.0067,False,Not flagged
CMP100048,Construction,2026-08-31,0.0067,False,Not flagged
CMP101158,IT Services,2026-08-31,0.0067,False,Not flagged
CMP101274,Manufacturing,2026-08-31,0.0067,False,Not flagged
CMP100570,Retail,2026-08-31,0.0067,False,Not flagged
CMP100259,Logistics,2026-08-31,0.0067,False,Not flagged
CMP100432,Construction,2026-08-31,0.0067,False,Not flagged
CMP102176,IT Services,2026-08-31,0.0067,False,Not flagged
CMP102381,Retail,2026-08-31,0.0067,False,Not flagged
CMP100778,Construction,2026-08-31,0.0066,False,Not flagged
CMP102542,Retail,2026-08-31,0.0066,False,Not flagged
CMP101527,IT Services,2026-08-31,0.0066,False,Not flagged
CMP101703,Logistics,2026-08-31,0.0066,False,Not flagged
CMP101885,Retail,2026-08-31,0.0066,False,Not flagged
CMP101972,Construction,2026-08-31,0.0066,False,Not flagged
CMP101867,Manufacturing,2026-08-31,0.0066,False,Not flagged
CMP102849,IT Services,2026-08-31,0.0066,False,Not flagged
CMP101066,IT Services,2026-08-31,0.0066,False,Not flagged
CMP100607,Manufacturing,2026-08-31,0.0066,False,Not flagged
CMP100239,Manufacturing,2026-08-31,0.0066,False,Not flagged
CMP102669,IT Services,2026-08-31,0.0066,False,Not flagged
CMP102183,Manufacturing,2026-08-31,0.0065,False,Not flagged
CMP102153,Pharma,2026-08-31,0.0065,False,Not flagged
CMP102316,Manufacturing,2026-08-31,0.0065,False,Not flagged
CMP101237,IT Services,2026-08-31,0.0065,False,Not flagged
CMP102772,FMCG,2026-08-31,0.0065,False,Not flagged
CMP101842,Manufacturing,2026-08-31,0.0065,False,Not flagged
CMP100083,Manufacturing,2026-08-31,0.0065,False,Not flagged
CMP102009,Construction,2026-08-31,0.0065,False,Not flagged
CMP102347,Pharma,2026-08-31,0.0065,False,Not flagged
CMP102300,FMCG,2026-08-31,0.0065,False,Not flagged
CMP100386,Construction,2026-08-31,0.0065,False,Not flagged
CMP102595,FMCG,2026-08-31,0.0065,False,Not flagged
CMP101886,Manufacturing,2026-08-31,0.0064,False,Not flagged
CMP101899,Manufacturing,2026-08-31,0.0064,False,Not flagged
CMP101099,Manufacturing,2026-08-31,0.0064,False,Not flagged
CMP102037,Manufacturing,2026-08-31,0.0064,False,Not flagged
CMP101161,Construction,2026-08-31,0.0064,False,Not flagged
CMP100350,Logistics,2026-08-31,0.0064,False,Not flagged
CMP100212,Manufacturing,2026-08-31,0.0064,False,Not flagged
CMP102568,Construction,2026-08-31,0.0063,False,Not flagged
CMP102946,Retail,2026-08-31,0.0063,False,Not flagged
CMP102838,IT Services,2026-08-31,0.0063,False,Not flagged
CMP101043,Construction,2026-08-31,0.0063,False,Not flagged
CMP101524,Construction,2026-08-31,0.0063,False,Not flagged
CMP101115,Manufacturing,2026-08-31,0.0063,False,Not flagged
CMP102470,IT Services,2026-08-31,0.0063,False,Not flagged
CMP102667,Manufacturing,2026-08-31,0.0063,False,Not flagged
CMP100343,Logistics,2026-08-31,0.0063,False,Not flagged
CMP100957,IT Services,2026-08-31,0.0062,False,Not flagged
CMP100185,Construction,2026-08-31,0.0062,False,Not flagged
CMP101102,Pharma,2026-08-31,0.0062,False,Not flagged
CMP102661,IT Services,2026-08-31,0.0062,False,Not flagged
CMP102065,FMCG,2026-08-31,0.0062,False,Not flagged
CMP102453,Pharma,2026-08-31,0.0062,False,Not flagged
CMP100831,Logistics,2026-08-31,0.0062,False,Not flagged
CMP100258,Manufacturing,2026-08-31,0.0062,False,Not flagged
CMP100825,Manufacturing,2026-08-31,0.0062,False,Not flagged
CMP100392,Logistics,2026-08-31,0.0062,False,Not flagged
CMP100408,Manufacturing,2026-08-31,0.0062,False,Not flagged
CMP101642,IT Services,2026-08-31,0.0062,False,Not flagged
CMP101671,Logistics,2026-08-31,0.0062,False,Not flagged
CMP102751,Construction,2026-08-31,0.0061,False,Not flagged
CMP101310,IT Services,2026-08-31,0.0061,False,Not flagged
CMP102505,Manufacturing,2026-08-31,0.0061,False,Not flagged
CMP102268,Construction,2026-08-31,0.0061,False,Not flagged
CMP101526,Retail,2026-08-31,0.0061,False,Not flagged
CMP101518,Manufacturing,2026-08-31,0.0061,False,Not flagged
CMP101554,Retail,2026-08-31,0.0061,False,Not flagged
CMP100058,Manufacturing,2026-08-31,0.0061,False,Not flagged
CMP101034,IT Services,2026-08-31,0.0061,False,Not flagged
CMP100863,Logistics,2026-08-31,0.0061,False,Not flagged
CMP101003,Manufacturing,2026-08-31,0.0061,False,Not flagged
CMP102139,Pharma,2026-08-31,0.0061,False,Not flagged
CMP101627,Manufacturing,2026-08-31,0.0061,False,Not flagged
CMP102978,Construction,2026-08-31,0.0061,False,Not flagged
CMP101802,Manufacturing,2026-08-31,0.006,False,Not flagged
CMP102729,FMCG,2026-08-31,0.006,False,Not flagged
CMP100265,Manufacturing,2026-08-31,0.006,False,Not flagged
CMP100765,Manufacturing,2026-08-31,0.006,False,Not flagged
CMP100253,Retail,2026-08-31,0.006,False,Not flagged
CMP102370,IT Services,2026-08-31,0.006,False,Not flagged
CMP102996,Construction,2026-08-31,0.006,False,Not flagged
CMP101211,Pharma,2026-08-31,0.006,False,Not flagged
CMP101665,Pharma,2026-08-31,0.006,False,Not flagged
CMP101013,FMCG,2026-08-31,0.006,False,Not flagged
CMP101287,Retail,2026-08-31,0.006,False,Not flagged
CMP102848,Construction,2026-08-31,0.0059,False,Not flagged
CMP100986,Retail,2026-08-31,0.0059,False,Not flagged
CMP102209,Manufacturing,2026-08-31,0.0059,False,Not flagged
CMP101512,Logistics,2026-08-31,0.0059,False,Not flagged
CMP101107,IT Services,2026-08-31,0.0059,False,Not flagged
CMP101673,Manufacturing,2026-08-31,0.0059,False,Not flagged
CMP101301,Logistics,2026-08-31,0.0059,False,Not flagged
CMP102178,Retail,2026-08-31,0.0059,False,Not flagged
CMP102184,Logistics,2026-08-31,0.0059,False,Not flagged
CMP102455,Logistics,2026-08-31,0.0059,False,Not flagged
CMP101005,IT Services,2026-08-31,0.0059,False,Not flagged
CMP101213,IT Services,2026-08-31,0.0059,False,Not flagged
CMP102851,IT Services,2026-08-31,0.0058,False,Not flagged
CMP101222,FMCG,2026-08-31,0.0058,False,Not flagged
CMP101797,Retail,2026-08-31,0.0058,False,Not flagged
CMP101579,Pharma,2026-08-31,0.0058,False,Not flagged
CMP100656,Pharma,2026-08-31,0.0058,False,Not flagged
CMP101153,Manufacturing,2026-08-31,0.0058,False,Not flagged
CMP102555,Construction,2026-08-31,0.0058,False,Not flagged
CMP101171,Construction,2026-08-31,0.0058,False,Not flagged
CMP100391,Manufacturing,2026-08-31,0.0058,False,Not flagged
CMP102691,IT Services,2026-08-31,0.0058,False,Not flagged
CMP101358,Construction,2026-08-31,0.0058,False,Not flagged
CMP101256,Construction,2026-08-31,0.0057,False,Not flagged
CMP101601,Manufacturing,2026-08-31,0.0057,False,Not flagged
CMP100426,Retail,2026-08-31,0.0057,False,Not flagged
CMP102813,Manufacturing,2026-08-31,0.0057,False,Not flagged
CMP101186,IT Services,2026-08-31,0.0056,False,Not flagged
CMP101207,IT Services,2026-08-31,0.0056,False,Not flagged
CMP102985,Retail,2026-08-31,0.0056,False,Not flagged
CMP102807,Construction,2026-08-31,0.0056,False,Not flagged
CMP101751,Manufacturing,2026-08-31,0.0055,False,Not flagged
CMP100772,Logistics,2026-08-31,0.0055,False,Not flagged
CMP102936,Retail,2026-08-31,0.0055,False,Not flagged
CMP100381,FMCG,2026-08-31,0.0055,False,Not flagged
CMP102049,Retail,2026-08-31,0.0055,False,Not flagged
CMP100984,Manufacturing,2026-08-31,0.0055,False,Not flagged
CMP100023,FMCG,2026-08-31,0.0055,False,Not flagged
CMP100162,Retail,2026-08-31,0.0055,False,Not flagged
CMP101736,FMCG,2026-08-31,0.0055,False,Not flagged
CMP102334,IT Services,2026-08-31,0.0055,False,Not flagged
CMP101194,Pharma,2026-08-31,0.0054,False,Not flagged
CMP102485,IT Services,2026-08-31,0.0054,False,Not flagged
CMP101945,FMCG,2026-08-31,0.0054,False,Not flagged
CMP101739,Construction,2026-08-31,0.0054,False,Not flagged
CMP101898,Manufacturing,2026-08-31,0.0054,False,Not flagged
CMP102180,Pharma,2026-08-31,0.0054,False,Not flagged
CMP100484,Manufacturing,2026-08-31,0.0054,False,Not flagged
CMP100110,IT Services,2026-08-31,0.0054,False,Not flagged
CMP101389,Manufacturing,2026-08-31,0.0054,False,Not flagged
CMP100928,Logistics,2026-08-31,0.0054,False,Not flagged
CMP100438,Construction,2026-08-31,0.0054,False,Not flagged
CMP100444,Retail,2026-08-31,0.0054,False,Not flagged
CMP102081,Manufacturing,2026-08-31,0.0054,False,Not flagged
CMP102413,Logistics,2026-08-31,0.0054,False,Not flagged
CMP101649,Pharma,2026-08-31,0.0053,False,Not flagged
CMP101266,Manufacturing,2026-08-31,0.0053,False,Not flagged
CMP100781,FMCG,2026-08-31,0.0053,False,Not flagged
CMP102683,Logistics,2026-08-31,0.0053,False,Not flagged
CMP101708,Pharma,2026-08-31,0.0053,False,Not flagged
